评论ID,分词结果
2593142895,梦 开始 的 地方 ..
2591064697,R . I . P
2582152796,风暴 要火
2576424590,锁望 仙峰
2573352969,回声 时代 考古 我们 无比 怀念 铁拳 时代
2567853353,哈哈哈哈 太逗 了
2565246902,一路 走 好
2562394963,当 玩游戏 为了 快乐 变成 玩游戏 为了 每周 任务 成为 束缚 不 就 和 ETIKA 一样 了 么 你 说 对 不 对 啊 玻璃 渣
2561835927,一切 再也 回 不到 16 年 的 那个 夏天 了 视频 里 的 老哥 不 在 了 守望 也 完全 失去 了 以前 的 味道 了
2560405927,恢复正常 生活 时代 前来 考古
2558434983,他 变成 了 巴蒂斯特 永远 活在 了 守望 先锋 里
2554988147,新 英雄 回声 即将 面世
2549134546,快要 更新 英雄 了
2546708546,我 想 玩 第一第二 赛季
2547498634,前 两个 赛季 没 啥意思 第二 赛季 我 记得 最 厉害 的 还是 死神 国服 第一个 金 武器 也 是 个 死神 玩家 只 玩 死神 一直 78 还是 80 分 左右 来 着 记不清 了 声音 很哑 后来 大家 都 会 玩 了 死神 就 成 了 最弱 的 英雄 了 不过 有个 好处 就是 你 玩 什么 没人 BB 你 我 记得 后边 你 选 的 英雄 不是 当前 热门 就 一直 有人 喷 你 最 典型 的 就是 黑影 和 安娜 这 两个 被 喷 了 过 了 一个 赛季 才 好转 并且 英雄 本身 并 没有 什么 改变 想想 我 也 是 当时 世界 最早 那批 有 金 武器 的 拿 出来 队友 都 围着 我 看 打 起来 对面 就 公屏 打字 表示 很 震惊 没见 过
2541192482,那 我 去 玩 GW 去
2529681320,RI
2502939012,R . I . P
2501887216,R . I . P
2492745373,怀念 第一 赛季 的 六 dva 花村 堵门 第二 赛季 的 麦爹
2488160275,笑 不 出来 了 唉
2487288495,什么 都 回不去 了 游戏 也 回不去 了 人 也 回不去 了
2483820193,风暴 药凉
2482932998,远古 视频
2457654664,rip
2448432993,16 年 的 夏天 真 美好 啊 ...... 再也不会 有 了 么
2464429920,16 年 的 b 站 真 美好 啊
2482583492,回复 : 八位数 1 开头 UID 和 我 大 号 一样 呢 满满的 回忆 啊
2482928187,回复 : b 站 变味 了 难受
2547518291,回复 : 但是 B 站 也 火 了 最早 是 二次元 起家 其他 版块 就是 陪衬 后来 有 了 鬼畜 区 和 电影 区 爆火 电影 区 没 了 游戏 区 就 火 了 现在 是 娱乐区 符合 大众 口味 毕竟 以前 镇站 之宝级 的 最 多 是 我 见 过 300W 播放 现在 几千万 的 很多
2547890673,回复 : 但是 这 并 不能 说 b 站 就是 变好 了 当 用户 变多 的 时候 杂七杂八 的 人 也 变多 了 说闲话 的 人 也 变多 了 二次元 甚至 都 不是 主流 文化 了 现在 的 鬼畜 简直 不堪入目 曾经 我 也 是因为 看 了 成龙 的 鬼畜 才 入 的 b 站 现在 全是 些 流量 明星 的 鬼畜
2552387195,回复 : 我 之所以 是 6 位 uid 龇牙 龇牙 龇牙 是因为 09 年 那会儿 b 站 不 开放注册 只能 邀请 我 一直 到 12 年 毕业 才 注册 最 开始 看 的 红军 的 鬼畜 一 p 鸭油 那 时候 大众 还 不 接受 鬼畜
2553774002,回复 : 我 也 是 后来 有 段时间 可以 填卷 注册 不用 邀请 注册 要 填 试卷 拿 60 分 当时 我 看到 直接 傻 了 现在 估计 也 答 不 出来 所以 我 就 懒得 注册 反正 也 不发 弹幕
2553814031,回复 : 鬼畜 最初 本来 就 不是 什么 好 东西 当时 只是 小 众 圈子 音 MAD 后来 有些 作者 把 鬼畜 带火 了 刚好 就是 元首 和 德国 boy 那个 时间段 的 作品 不再 流行 时 然后 成龙 大力 丞相 算是 鬼畜 区 鼎盛时期 了 ... 现在 又 变回 小圈子 了
2555054984,但是 人换 了 啊 是不是 好 东西 由人 决定 有 乐趣 就是 好 东西 哪有 追求 鬼畜 的 合理 合法性 的
2644840779,b 站会 成为 下 一个 优 土豆 然后 会 有 冷门 的 亚文化 小 网站 出现 然后 亚文化 小 网站 做大 上市 变味 变成 下 一个 优 土豆 循环往复
3003544939,回复 : 那 就 再来一个 小 众 净土 吧
2443790437,rest in peace
2442044181,rip
2440701944,看着 现在 的 守望 先锋 再 重新 回来 听 这 首歌 心态 真的 很 复杂
2445531801,英雄 技能 改动 跟贴 吧 老哥 改 的 一样
2582214042,回复 : 是不是 看不起 贴 吧 老哥
2584802648,回复 : 尸体 没有 说话 的 必要 熬
2586515874,回复 : 彳亍
2586513247,回复 : 诈尸
2432581492,考古
2429415161,英雄 不朽
2402154480,安息
2376628999,再也 回不去 2016 年 夏天 了
2445541419,一 六年 的 夏天 是 真 好 阿
2372904950,为什么 不是 小可 儿 的 了
2408873182,小可 儿 跟 人 闹 孩子气 把 视频 全删 了 包括 念诗 之王 B 站 不 愿意 损失 那么 多 的 精品 鬼畜 更何况 还有 念诗 之王 所以 就 把 数据 找 回来 了
2412635468,回复 : 哦 哦
2332107750,R . I . P
2315770289,太带 感 了 我 真是 嗨 到 不行
2310391903,初 听 不知 曲 中意 再 听 已 是 曲中人 ( ` )
2301445240,还 有点 好听 md 真香
2291190366,走 好
2290399629,我 现在 还 在 毁掉 我 的 生活
2284018121,巴蒂斯特 是不是 以 这个 为 原型 啊
2279383647,16 年 的 夏天
2287876003,感慨 怀念
2260479734,R . I . P
2249037630,走 好 这个 逗 我们 笑 的 主播
2224748349,然而 现在 连 up 也 离开 了 这个 以前 从不 为人所知 的 团队 ...
2217802514,从 这 认识 可儿
2214133012,回来 了 就 好
2190115419,新人 刚刚 买 了 守望 现在 高三 等 过 几个 月 一起 玩吧 大爱 ( * * )
2192913926,欢迎 ( )
2287837368,38
2179315579,R . I . P
2177395219,又 一个 三年
2173222656,逝者 安息
2171389164,我 记得 这个 人 已经 不 在 了
2159817995,考古
2156074804,被 鬼畜 耽误 的 作曲家
2150125002,我 又 回来 啦 对 经历 过 那个 夏天 那个 时期 的 玩家 来说 ow 真的 是 一个 不能 取代 的 游戏 快乐 游戏 永远 是 最 重要 的 也 祝愿 这个 小哥 天堂 也 能 快快乐乐
2148923346,守望 先锋 2 都 快要 出来 了 而 初中 的 同学 都 很少 联系 了 都 变成 了 QQ 里 不会 说话 的 人
2146892876,这个 小哥 没 了 哭 了
2170399690,发生 什么 了 啊 ? ?
2171632876,回复 : 抑郁症 自杀 了
2171650235,回复 : 草
2141561976,这个 视频 我 当时 一天 不看 浑身 难受 2333
2131184366,三年 前 收藏
2271851181,物是人非
2271858824,回复 : 人 变成 了 狗
2272781019,回复 : 哎
2272860173,回复 : 哎
2287838281,回复 : 物是人非
2287981274,我 收藏 是 时候 好像 是 刚玩 B 战 不久
2123578332,考古
2123110479,We
2115095355,说 怀念 守望 开服 和 朋友 一起 玩 的 日子 是 真的
2287838522,是 的
2103705047,考古
2102330023,弹幕 是 删 了 一遍 吗 以前 的 弹幕 都 看不见 了
2287833082,删掉
2097902152,小哥 出 2 了 你 在 哪 呢
2105087973,已经 自杀 了 朋友
2119064948,他 走 了 去 了 个 美好 的 地方
2170407620,回复 : ? ? 为什么
2170463081,回复 : 因为 网络 暴力 自杀 了
2170468069,回复 : 草
2423227522,回复 : 准确 来讲 他 自己 也 有 一部分 责任 他 在 油管 和 推 特发 了 两个 违规 视频 导致 账号 被 封 然后 他 又 做出 了 一些 反 社会 的 举动 被 依法 拘留 总之 两个 账号 相继 消失 后 他 整个 人 都 变得 不太 正常 了 总 有点 报复 社会 的 意思
2095336110,etika 谢谢 你
2094504432,愿 OW 还 能 像 以前 一样 火 哎
2094293342,R . I . P
2088919726,rip
2087471359,REST IN PEACE
2087285967,兄弟 快 让 我别 玩 守望 先锋 2 啊 好 吗
2085617504,缅怀
2085522187,前来 考古 R . I . P
2085300658,老哥 守望 先锋 2 来 了 我 天使 开个 E 你 就 回来 成 吗
2492986256,英雄 不朽 如果 成功 了 该 多 好
2081911244,兄弟 回来 玩 守望 2 了
2081529259,滚回来 玩 守望 先锋 2
2080901969,嘿 兄弟 守望 先锋 2 要来 了
2079559264,rip
2078798025,守望 二要 来 了 兄弟
2078291862,嘿 伙计 守望 2 要出 了 ...
2073605236,守望 二要 来 了 你 看见 了 吗
2073177343,默哀 放在心里 不好 吗 天天 打字 默哀 生怕 别人 不 知道 你 是 个 好人 既然 你 是 好人 那 他 都 去世 了 你 还 进来 看 别人 的 鬼畜 视频 边 享受 鬼畜 边 默哀 你们 是 人格分裂 了
2101030572,每个 人 表达方式 不同 你 愿意 沉默 没人管 你 我们 想 用 文字 表达 你 管得 着 吗
2071032334,别刷 一路 走 好 了 行 吗 看 的 糟心 在 网络 上秀 你们 的 善良
2070874477,梦 开始 的 地方
2065785063,RIP
2063987205,愿 天堂 也 有 守望 先锋
2055771925,16 年 的 视频 居然 让 我 翻到 了
2049532930,R . I . P
2048576380,这 真没想到 一年 没 登录 哔哩 哔哩 却 看到 这个 消息 逝者 安息
2044958676,do not play overwhatch
2044319478,谢谢 R . I . P
2041232825,R . I . P
2040636149,RIP
2037726882,老哥 一路 走 好 愿 你 在 天堂 一切 安好
2037365015,才 知道 这位 去世 了 RIP 感谢 你 给 我 带来 过 的 欢乐
2028565492,有 我 在 你们 都 不会 死
2019038120,RIP
2013077043,他 很 勇敢
2008593472,我 回来 考古 了
2001306579,R . l . P
1999958140,R . I . P
1999811416,R . I . P
1999691262,小哥 变成 了 巴蒂斯特 永远 保护 着 我们 有 我 在 你们 就 不会 死
1999560058,rip
1991782396,是 你 让 我 认识 了 守望 先锋 哪怕 我 现在 a 了 英雄 不朽
1990460105,几年 前 看 站 视频 笑 的 跟 个 莎 比 似的 现在 看 这 视频 真的 蛮 心酸 的 你 永远 不 知道 一个 表面 笑 着 的 人 内心 到底 是 怎么样 愿 你 在 天堂 安息 R . I . P
2031224924,最终 还是 网络 给 他 的 压力 压垮 了 他
1981080361,重温 经典
1978831725,rip
1974520312,R . I . P 愿 你 所在 的 天堂 是 任天堂
1971862246,rip
1971760676,想 你 了
1966934198,心疼
1959684961,R . I . P
1958469213,R . I . P
1951726983,生前 喜欢 塞尔达 生后 NS 上 守望
1951545480,希望 etika 去 的 天堂 是 任天堂
1949894380,我 再也 回 不到 那个 夏天 了
1971861296,那 你 可以 有 新 的 生活
1948163214,无意 冒犯
1987465418,? 你 见到 一个 棺材 然后 你 打开 了 棺材 盖 看 了 看 里面 的 死 人 然后 再说 一声 无意 冒犯 ?
2091423924,别说 这样的话 看 这 不 舒服
1944442225,英雄 不朽 R . I . P
1940954177,千万 别碰 英雄 联盟
1971861361,这个 游戏 不是 大菠萝 啊
1938439600,R . I . P
1934051730,RIP
1933815189,今年 走 的 吗
1971420201,是 的 六月 底 的 时候 不堪 压力 自杀 了
1971501487,回复 : 心疼
1933253749,原来 走 了 啊 就 如同 守望 一样 凉 R . I . P
1943714601,守望 凉 了 海 星云 玩家 来辣
1943927319,回复 : 16 年 5 月 压力 测试 就 玩 了 你 给 我 说 云 ? 现在 热度 没 以前 高 了 不是 事实 ? 暴雪 越来越 来 不是 事实 ? 你 在 暴雪 全家 桶 面前 装 什么 大手子 呢 ? 宁配 么
1943975815,回复 : 宁说 是 那 就是 反正 你 不 玩 了 别人 就 不 玩 了 呗
1944014915,回复 : 人气 不如 一 开始 不是 明摆着 的 么 ? 暴雪 越来越 屎 不是 明摆着 的 么 我 在 退 坑 前 比 你 还 白 宁可 别装大 手子 了 好 么
1944051278,回复 : 好 爬
1946821515,回复 : 职责 选择 恶心 走 了 多少 玩家 好友 列表 扎堆 退坑 我 比较 菜 三千 分打 快速 选 伤害 都 匹 不到 人 闲 了 想 玩 两把 不选 重装 跟 支援 就 等 着 一直 热身 吧 我 都 服 了 不能 吧 职责 拉 出来 单独 扔 到 排位 吗 算了 8 说 了 已 退游
1971421779,回复 : 想 玩 经典 快速 去 街机 啊 讲道理 虽然 222 之后 依然 有 睿智 玩家 但是 游戏 环境 比 原来 一局 快速 5 个 c 甚至 6 个 c 好 的 多
1971861586,回复 : 你 来 吗
1971885098,回复 : 我 最近 打 不了 而且 我 一般 打 现在 的 222 快速 不是 街机 的 经典 快速
1984664670,人气 下滑 很 正常 但 别说 凉 了 ow 在 全球 的 热度 依然 排名 前列
2547548271,笑死 我 了 你 不 玩 了 就是 凉 了 嗷 你 暴 虽然 跟 同行 比是 个 弟弟 但是 比 16 年 之前 的 自己 强出 了 不 知道 几个 档次
1928025688,你 不幸 离世 而 我 账号 被盗 我 不 相信 我 的 守望 生涯 就 这么 结束 了
1920481495,感谢 你 让 我 来到 英雄 的 世界
1916866336,这个 世界 需要 更 多 的 英雄 所以 你 成为 了 巴蒂斯特 存在 于 游戏 当中
1971859749,看 哭 了
1916789856,以前 看 这个 视频 的 时候 觉得 小哥 真 有意思 前 几天 看到 他 自杀 的 新闻 刚 开始 没 认出来 后来 才 起来 是 这个 鬼畜 视频 的 主角 走 好
1912983606,感谢
1904937529,大佬 你 在 哪里
1904394170,RIP
1902439411,R . I . P
1902007313,R . I . P
1901431568,英雄 不朽
1900934192,R . I . P
1897502831,rip
1897144896,现在 玩 这个 游戏 没有 以前 的 感觉 了 以前 玩 这个 是 真的 有毒 上头
1971861787,这个 游戏 要 开黑 玩
1896773221,rest in pease
1890128846,走 了 他们 都 走 了 我 因为 学业 也 得 离开 了 我 的 狂鼠 啊 我 的 死神 啊
1889908824,R . I . P 谢谢 他 让 我 一头 扎进 守望 先锋
1886205818,走 好
1885811612,真的 别玩 守望 先锋 打 排位 喷子 太多 了
1888506775,不 打 竞技 的 我 都 得 在 快速 被 骂 ....
1899300556,没 必要 死 磕 竞技 约 上 朋友 打打 人机 重要 的 是 乐趣 地图 工坊 也 同样 精彩 我 从 200 多级 开始 只 打 人机 打到 400 多级 16 年 8 月入 坑 至今 没 碰过 竞技 玩游戏 而已 没 必要 一定 要 去 争个 名 或利 玩游戏 本身 其实 是 为了 放松 寻找 乐趣
1900193094,回复 : 没错
1885311068,人们 只 看到 小丑 在 笑 没人 注意 小丑 在 哭 愿 天堂 也 有 好 游戏 让 你 欢心
1884126436,RIP
1884020410,R . I . P
1883906150,他 只不过 是 去 一个 叫 任天堂 的 地方 去 了
1883891742,走 好
1883190392,我 也 是 看到 这个 视频 才 去 玩 的 英雄 不朽
1879867150,R . I . P 一路 走 好
1878424330,我 就是 看 了 他 的 视频 才 玩 守望 的
1877512629,RIP
1876370600,兄弟 走 好 原先 是 看 你 的 视频 入坑 屁股 的
1876054251,本命 dj
1874772312,真的 去 漓江 塔 了 我 今天 刚 晓得 老兄 走 好
1874309836,RIP
1873998873,玩 奶妈 得 小 哥哥 上辈子 一定 是 天使 吧
1873744847,R . I . P
1868119167,通宵 玩游戏 嗨 到 下午 5 点 其实 算是 bipolar disorder 的 征兆 有 类似 情况 的 小伙伴 们 一定 要 注意 了
1879572644,为什么
1868093560,R . I . P
1867926978,RIP
1867548295,R . I . P
1867297097,英雄 不朽
1866406736,RIP
1863034239,R . I . P
1863022148,阿婆 镇哇 新人 报到 我学 做 鬼畜 还 看 的 你 教学 视频 才 知道 这个 守望 先锋 也 是 你 做 的 棒棒 哒
1860136955,没 了
1855071407,三年 了 我 也 从 一个 萌新 变成 老 天使 了 笑 当初 看到 这个 视频 正好 是 我入 坑 的 日子 小哥 我来 了 你 怎么 就 走 了 呢
1854654314,走 好 qwq
1852861585,唉 .
1852535842,R . I . p
1851404802,再 看 已经 笑 不 出来 了
1849190064,守望 先锋 那么 好玩 怎么 能 抛弃 他 就 走 了 呢 Heros never die
1847061422,一路 走 好
1846549313,查 克拉
1846349013,走 好 R . I . P
1840893092,哈哈哈哈 真的 有瘾 看 了 这个 更 不可磨灭 了
1836646008,一路 走 好
1861734170,R . I . P
1836253231,R . I . P
1835773429,一路 走 好
1834930041,好好 一个 人 说走就走 了 哎
1834393605,R . I . P
1834269802,R . I . P
1829879551,R . I . P
1829405606,唯独 这 一个 视频 我 没有 收藏 进 鬼畜 我 反而 收藏 进 的 游戏 视频 收藏夹
1829385215,英雄 不朽
1826820621,英雄 不朽
1825667466,R . I . P 英雄 不朽 感谢 你 给 我们 的 快乐
1824695025,可怜 的 小哥
1824345074,他 好像 是 自杀 的 为什么 啊 我 感觉 他 很 乐观 啊
1823253643,R . I . P
1823160133,Heroes never die
1821832791,走 好
1821483168,R . I . P
